Spermanr;Sphere_Centres;Voxel_Indicies;AAL_Coordinates;Talairach_Coordinates
0.21892210473038576;[-60, -64, 46];[183145, 183201];[(17, 32, 57), (17, 33, 57)];[[(-56, -62, 42), 'Outside defined BAs'], [(-56, -60, 42), 'Outside defined BAs']]
0.21496845494343814;[30, -104, 16];[114193, 114219, 114220, 114221, 119267, 119268, 119293, 119294, 119295, 119324, 119325, 119326, 124288, 129149];[(58, 12, 42), (58, 13, 42), (59, 13, 42), (60, 13, 42), (57, 12, 43), (58, 12, 43), (58, 13, 43), (59, 13, 43), (60, 13, 43), (59, 14, 43), (60, 14, 43), (61, 14, 43), (59, 14, 44), (59, 14, 45)];[[(26, -102, 12), 'Outside defined BAs'], [(26, -100, 12), 'Outside defined BAs'], [(28, -100, 12), 'Outside defined BAs'], [(30, -100, 12), 'Outside defined BAs'], [(24, -102, 14), 'Outside defined BAs'], [(26, -102, 14), 'Outside defined BAs'], [(26, -100, 14), 'Outside defined BAs'], [(28, -100, 14), 'Outside defined BAs'], [(30, -100, 14), 'Outside defined BAs'], [(28, -98, 14), 'Outside defined BAs'], [(30, -98, 14), 'Outside defined BAs'], [(32, -98, 14), 'Outside defined BAs'], [(28, -98, 16), 'Outside defined BAs'], [(28, -98, 18), 'Outside defined BAs']]
0.1999344094973109;[60, -74, 16];[109693, 109751, 109810, 109811, 114731, 114732, 114790, 114791, 114849, 114850, 114851, 114909, 114910, 114911, 114970, 114971, 114972, 114973, 119806, 119807, 119864, 119865, 119866, 119923, 119924, 119925, 119926, 119983, 119984, 119985, 119986, 120045, 120046, 120047, 120048, 120108, 120109, 120110, 124743, 124744, 124801, 124802, 124803, 124860, 124861, 124862, 124863, 124920, 124921, 124922, 124923, 124982, 124983, 124984, 124985, 125045, 125046, 125047, 129607, 129663, 129664, 129665, 129722, 129723, 129724, 129781, 129782, 129783, 129784, 129842, 129843, 129844, 129904, 129905, 129906, 134391, 134448, 134449, 134507, 134508, 134509, 134567, 134568, 134569, 134628, 134629, 134630, 134631, 139210, 139269, 139270, 139329, 139330];[(74, 25, 41), (74, 26, 41), (74, 27, 41), (75, 27, 41), (73, 24, 42), (74, 24, 42), (73, 25, 42), (74, 25, 42), (73, 26, 42), (74, 26, 42), (75, 26, 42), (73, 27, 42), (74, 27, 42), (75, 27, 42), (73, 28, 42), (74, 28, 42), (75, 28, 42), (76, 28, 42), (73, 24, 43), (74, 24, 43), (72, 25, 43), (73, 25, 43), (74, 25, 43), (72, 26, 43), (73, 26, 43), (74, 26, 43), (75, 26, 43), (72, 27, 43), (73, 27, 43), (74, 27, 43), (75, 27, 43), (73, 28, 43), (74, 28, 43), (75, 28, 43), (76, 28, 43), (74, 29, 43), (75, 29, 43), (76, 29, 43), (73, 24, 44), (74, 24, 44), (72, 25, 44), (73, 25, 44), (74, 25, 44), (72, 26, 44), (73, 26, 44), (74, 26, 44), (75, 26, 44), (72, 27, 44), (73, 27, 44), (74, 27, 44), (75, 27, 44), (73, 28, 44), (74, 28, 44), (75, 28, 44), (76, 28, 44), (74, 29, 44), (75, 29, 44), (76, 29, 44), (73, 24, 45), (72, 25, 45), (73, 25, 45), (74, 25, 45), (72, 26, 45), (73, 26, 45), (74, 26, 45), (72, 27, 45), (73, 27, 45), (74, 27, 45), (75, 27, 45), (73, 28, 45), (74, 28, 45), (75, 28, 45), (74, 29, 45), (75, 29, 45), (76, 29, 45), (73, 24, 46), (73, 25, 46), (74, 25, 46), (73, 26, 46), (74, 26, 46), (75, 26, 46), (73, 27, 46), (74, 27, 46), (75, 27, 46), (73, 28, 46), (74, 28, 46), (75, 28, 46), (76, 28, 46), (74, 25, 47), (74, 26, 47), (75, 26, 47), (74, 27, 47), (75, 27, 47)];[[(58, -76, 10), 'Outside defined BAs'], [(58, -74, 10), 'Outside defined BAs'], [(58, -72, 10), 'Outside defined BAs'], [(60, -72, 10), 'Outside defined BAs'], [(56, -78, 12), 'Outside defined BAs'], [(58, -78, 12), 'Outside defined BAs'], [(56, -76, 12), 'Outside defined BAs'], [(58, -76, 12), 'Outside defined BAs'], [(56, -74, 12), 'Outside defined BAs'], [(58, -74, 12), 'Outside defined BAs'], [(60, -74, 12), 'Outside defined BAs'], [(56, -72, 12), 'Outside defined BAs'], [(58, -72, 12), 'Outside defined BAs'], [(60, -72, 12), 'Outside defined BAs'], [(56, -70, 12), 'Right-VisualAssoc (19)'], [(58, -70, 12), 'Outside defined BAs'], [(60, -70, 12), 'Outside defined BAs'], [(62, -70, 12), 'Outside defined BAs'], [(56, -78, 14), 'Outside defined BAs'], [(58, -78, 14), 'Outside defined BAs'], [(54, -76, 14), 'Outside defined BAs'], [(56, -76, 14), 'Outside defined BAs'], [(58, -76, 14), 'Outside defined BAs'], [(54, -74, 14), 'Outside defined BAs'], [(56, -74, 14), 'Outside defined BAs'], [(58, -74, 14), 'Outside defined BAs'], [(60, -74, 14), 'Outside defined BAs'], [(54, -72, 14), 'Right-VisualAssoc (19)'], [(56, -72, 14), 'Outside defined BAs'], [(58, -72, 14), 'Outside defined BAs'], [(60, -72, 14), 'Outside defined BAs'], [(56, -70, 14), 'Right-VisualAssoc (19)'], [(58, -70, 14), 'Outside defined BAs'], [(60, -70, 14), 'Outside defined BAs'], [(62, -70, 14), 'Outside defined BAs'], [(58, -68, 14), 'Outside defined BAs'], [(60, -68, 14), 'Outside defined BAs'], [(62, -68, 14), 'Outside defined BAs'], [(56, -78, 16), 'Outside defined BAs'], [(58, -78, 16), 'Outside defined BAs'], [(54, -76, 16), 'Outside defined BAs'], [(56, -76, 16), 'Outside defined BAs'], [(58, -76, 16), 'Outside defined BAs'], [(54, -74, 16), 'Outside defined BAs'], [(56, -74, 16), 'Outside defined BAs'], [(58, -74, 16), 'Outside defined BAs'], [(60, -74, 16), 'Outside defined BAs'], [(54, -72, 16), 'Outside defined BAs'], [(56, -72, 16), 'Outside defined BAs'], [(58, -72, 16), 'Outside defined BAs'], [(60, -72, 16), 'Outside defined BAs'], [(56, -70, 16), 'Outside defined BAs'], [(58, -70, 16), 'Outside defined BAs'], [(60, -70, 16), 'Outside defined BAs'], [(62, -70, 16), 'Outside defined BAs'], [(58, -68, 16), 'Outside defined BAs'], [(60, -68, 16), 'Outside defined BAs'], [(62, -68, 16), 'Outside defined BAs'], [(56, -78, 18), 'Outside defined BAs'], [(54, -76, 18), 'Outside defined BAs'], [(56, -76, 18), 'Outside defined BAs'], [(58, -76, 18), 'Outside defined BAs'], [(54, -74, 18), 'Outside defined BAs'], [(56, -74, 18), 'Outside defined BAs'], [(58, -74, 18), 'Outside defined BAs'], [(54, -72, 18), 'Outside defined BAs'], [(56, -72, 18), 'Outside defined BAs'], [(58, -72, 18), 'Outside defined BAs'], [(60, -72, 18), 'Outside defined BAs'], [(56, -70, 18), 'Outside defined BAs'], [(58, -70, 18), 'Outside defined BAs'], [(60, -70, 18), 'Outside defined BAs'], [(58, -68, 18), 'Outside defined BAs'], [(60, -68, 18), 'Outside defined BAs'], [(62, -68, 18), 'Outside defined BAs'], [(56, -78, 20), 'Outside defined BAs'], [(56, -76, 20), 'Outside defined BAs'], [(58, -76, 20), 'Outside defined BAs'], [(56, -74, 20), 'Outside defined BAs'], [(58, -74, 20), 'Outside defined BAs'], [(60, -74, 20), 'Outside defined BAs'], [(56, -72, 20), 'Outside defined BAs'], [(58, -72, 20), 'Outside defined BAs'], [(60, -72, 20), 'Outside defined BAs'], [(56, -70, 20), 'Outside defined BAs'], [(58, -70, 20), 'Outside defined BAs'], [(60, -70, 20), 'Outside defined BAs'], [(62, -70, 20), 'Outside defined BAs'], [(58, -76, 22), 'Outside defined BAs'], [(58, -74, 22), 'Outside defined BAs'], [(60, -74, 22), 'Outside defined BAs'], [(58, -72, 22), 'Outside defined BAs'], [(60, -72, 22), 'Outside defined BAs']]
0.19604423482843325;[50, -84, -24];[21043, 21091, 21092, 21093, 23811, 23854, 23855, 23902, 23903, 23904, 23905, 23953, 23954, 23955, 23956, 23957, 26931, 26932, 26975, 26976, 26977, 26978, 27022, 27023, 27024, 27025, 27026, 27070, 27071, 27072, 27073, 27074, 27124, 27125, 27126, 33525, 33562, 33563, 33606, 37190];[(69, 21, 21), (69, 22, 21), (70, 22, 21), (71, 22, 21), (68, 20, 22), (68, 21, 22), (69, 21, 22), (68, 22, 22), (69, 22, 22), (70, 22, 22), (71, 22, 22), (68, 23, 22), (69, 23, 22), (70, 23, 22), (71, 23, 22), (72, 23, 22), (67, 20, 23), (68, 20, 23), (67, 21, 23), (68, 21, 23), (69, 21, 23), (70, 21, 23), (67, 22, 23), (68, 22, 23), (69, 22, 23), (70, 22, 23), (71, 22, 23), (68, 23, 23), (69, 23, 23), (70, 23, 23), (71, 23, 23), (72, 23, 23), (69, 24, 23), (70, 24, 23), (71, 24, 23), (67, 20, 25), (67, 21, 25), (68, 21, 25), (67, 22, 25), (68, 21, 26)];[[(48, -84, -30), 'Outside defined BAs'], [(48, -82, -30), 'Outside defined BAs'], [(50, -82, -30), 'Outside defined BAs'], [(52, -82, -30), 'Outside defined BAs'], [(46, -86, -28), 'Outside defined BAs'], [(46, -84, -28), 'Outside defined BAs'], [(48, -84, -28), 'Outside defined BAs'], [(46, -82, -28), 'Outside defined BAs'], [(48, -82, -28), 'Outside defined BAs'], [(50, -82, -28), 'Outside defined BAs'], [(52, -82, -28), 'Outside defined BAs'], [(46, -80, -28), 'Outside defined BAs'], [(48, -80, -28), 'Outside defined BAs'], [(50, -80, -28), 'Outside defined BAs'], [(52, -80, -28), 'Outside defined BAs'], [(54, -80, -28), 'Outside defined BAs'], [(44, -86, -26), 'Outside defined BAs'], [(46, -86, -26), 'Outside defined BAs'], [(44, -84, -26), 'Outside defined BAs'], [(46, -84, -26), 'Outside defined BAs'], [(48, -84, -26), 'Outside defined BAs'], [(50, -84, -26), 'Outside defined BAs'], [(44, -82, -26), 'Outside defined BAs'], [(46, -82, -26), 'Outside defined BAs'], [(48, -82, -26), 'Outside defined BAs'], [(50, -82, -26), 'Outside defined BAs'], [(52, -82, -26), 'Outside defined BAs'], [(46, -80, -26), 'Outside defined BAs'], [(48, -80, -26), 'Outside defined BAs'], [(50, -80, -26), 'Outside defined BAs'], [(52, -80, -26), 'Outside defined BAs'], [(54, -80, -26), 'Outside defined BAs'], [(48, -78, -26), 'Outside defined BAs'], [(50, -78, -26), 'Outside defined BAs'], [(52, -78, -26), 'Outside defined BAs'], [(44, -86, -22), 'Outside defined BAs'], [(44, -84, -22), 'Outside defined BAs'], [(46, -84, -22), 'Outside defined BAs'], [(44, -82, -22), 'Outside defined BAs'], [(46, -84, -20), 'Outside defined BAs']]
0.19261861806482528;[-20, 16, -34];[11032, 11056, 13140, 13141, 13164, 13165, 13187, 13207, 15548, 15549, 15575, 15576, 15598, 15599, 15600, 15621, 15622, 15641, 15642, 17975, 18007, 18008, 18037, 18038, 18063, 18064, 18088, 20637, 20669, 20670, 20699, 20700, 20725, 20726, 20750, 23380, 23381, 23417, 23450];[(34, 70, 16), (34, 71, 16), (33, 69, 17), (34, 69, 17), (33, 70, 17), (34, 70, 17), (33, 71, 17), (33, 72, 17), (34, 68, 18), (35, 68, 18), (33, 69, 18), (34, 69, 18), (32, 70, 18), (33, 70, 18), (34, 70, 18), (32, 71, 18), (33, 71, 18), (32, 72, 18), (33, 72, 18), (34, 68, 19), (33, 69, 19), (34, 69, 19), (32, 70, 19), (33, 70, 19), (32, 71, 19), (33, 71, 19), (32, 72, 19), (34, 68, 20), (33, 69, 20), (34, 69, 20), (32, 70, 20), (33, 70, 20), (32, 71, 20), (33, 71, 20), (32, 72, 20), (33, 69, 21), (34, 69, 21), (33, 70, 21), (33, 71, 21)];[[(-22, 14, -40), 'Outside defined BAs'], [(-22, 16, -40), 'Outside defined BAs'], [(-24, 12, -38), 'Outside defined BAs'], [(-22, 12, -38), 'Outside defined BAs'], [(-24, 14, -38), 'Outside defined BAs'], [(-22, 14, -38), 'Outside defined BAs'], [(-24, 16, -38), 'Outside defined BAs'], [(-24, 18, -38), 'Outside defined BAs'], [(-22, 10, -36), 'Outside defined BAs'], [(-20, 10, -36), 'Outside defined BAs'], [(-24, 12, -36), 'Outside defined BAs'], [(-22, 12, -36), 'Outside defined BAs'], [(-26, 14, -36), 'Outside defined BAs'], [(-24, 14, -36), 'Outside defined BAs'], [(-22, 14, -36), 'Outside defined BAs'], [(-26, 16, -36), 'Outside defined BAs'], [(-24, 16, -36), 'Outside defined BAs'], [(-26, 18, -36), 'Outside defined BAs'], [(-24, 18, -36), 'Outside defined BAs'], [(-22, 10, -34), 'Left-Temporalpole (38)'], [(-24, 12, -34), 'Outside defined BAs'], [(-22, 12, -34), 'Outside defined BAs'], [(-26, 14, -34), 'Outside defined BAs'], [(-24, 14, -34), 'Outside defined BAs'], [(-26, 16, -34), 'Outside defined BAs'], [(-24, 16, -34), 'Outside defined BAs'], [(-26, 18, -34), 'Outside defined BAs'], [(-22, 10, -32), 'Left-Temporalpole (38)'], [(-24, 12, -32), 'Left-Temporalpole (38)'], [(-22, 12, -32), 'Left-Temporalpole (38)'], [(-26, 14, -32), 'Left-Temporalpole (38)'], [(-24, 14, -32), 'Outside defined BAs'], [(-26, 16, -32), 'Outside defined BAs'], [(-24, 16, -32), 'Outside defined BAs'], [(-26, 18, -32), 'Outside defined BAs'], [(-24, 12, -30), 'Left-Temporalpole (38)'], [(-22, 12, -30), 'Left-Temporalpole (38)'], [(-24, 14, -30), 'Left-Temporalpole (38)'], [(-24, 16, -30), 'Outside defined BAs']]
0.1914256579554347;[-60, -44, -34];[12242, 14428, 14485, 16855, 16912];[(17, 39, 17), (17, 39, 18), (18, 40, 18), (17, 39, 19), (18, 40, 19)];[[(-56, -48, -38), 'Outside defined BAs'], [(-56, -48, -36), 'Outside defined BAs'], [(-54, -46, -36), 'Outside defined BAs'], [(-56, -48, -34), 'Outside defined BAs'], [(-54, -46, -34), 'Outside defined BAs']]
0.1864825289676706;[20, -84, -54];[44, 595, 1630, 1631, 1657, 1658, 1659, 1660, 1689, 1690, 1691, 1692, 1693, 1725, 1726, 1727, 1728, 1729, 2900, 2927, 2928, 2929, 2962, 2963, 2964];[(56, 24, 9), (56, 24, 10), (56, 20, 11), (57, 20, 11), (54, 21, 11), (55, 21, 11), (56, 21, 11), (57, 21, 11), (53, 22, 11), (54, 22, 11), (55, 22, 11), (56, 22, 11), (57, 22, 11), (53, 23, 11), (54, 23, 11), (55, 23, 11), (56, 23, 11), (57, 23, 11), (56, 20, 12), (54, 21, 12), (55, 21, 12), (56, 21, 12), (54, 22, 12), (55, 22, 12), (56, 22, 12)];[[(22, -78, -54), 'Outside defined BAs'], [(22, -78, -52), 'Outside defined BAs'], [(22, -86, -50), 'Outside defined BAs'], [(24, -86, -50), 'Outside defined BAs'], [(18, -84, -50), 'Outside defined BAs'], [(20, -84, -50), 'Outside defined BAs'], [(22, -84, -50), 'Outside defined BAs'], [(24, -84, -50), 'Outside defined BAs'], [(16, -82, -50), 'Outside defined BAs'], [(18, -82, -50), 'Outside defined BAs'], [(20, -82, -50), 'Outside defined BAs'], [(22, -82, -50), 'Outside defined BAs'], [(24, -82, -50), 'Outside defined BAs'], [(16, -80, -50), 'Outside defined BAs'], [(18, -80, -50), 'Outside defined BAs'], [(20, -80, -50), 'Outside defined BAs'], [(22, -80, -50), 'Outside defined BAs'], [(24, -80, -50), 'Outside defined BAs'], [(22, -86, -48), 'Outside defined BAs'], [(18, -84, -48), 'Outside defined BAs'], [(20, -84, -48), 'Outside defined BAs'], [(22, -84, -48), 'Outside defined BAs'], [(18, -82, -48), 'Outside defined BAs'], [(20, -82, -48), 'Outside defined BAs'], [(22, -82, -48), 'Outside defined BAs']]
0.17998139530147006;[-30, -14, -44];[10658, 10659];[(28, 58, 16), (29, 58, 16)];[[(-34, -10, -40), 'Outside defined BAs'], [(-32, -10, -40), 'Outside defined BAs']]
0.17972681429202175;[60, 46, 16];[113597, 118621, 118622, 118678, 118679, 118735, 118790, 123595, 123650, 123704, 123757, 128515, 128570, 128624, 128677, 133351, 133405, 133458, 133459, 133511, 133563, 138190, 138244];[(74, 85, 41), (73, 84, 42), (74, 84, 42), (73, 85, 42), (74, 85, 42), (73, 86, 42), (73, 87, 42), (74, 83, 43), (73, 84, 43), (72, 85, 43), (72, 86, 43), (74, 83, 44), (73, 84, 44), (72, 85, 44), (72, 86, 44), (74, 83, 45), (73, 84, 45), (72, 85, 45), (73, 85, 45), (72, 86, 45), (72, 87, 45), (73, 84, 46), (73, 85, 46)];[[(58, 44, 10), 'Outside defined BAs'], [(56, 42, 12), 'Outside defined BAs'], [(58, 42, 12), 'Outside defined BAs'], [(56, 44, 12), 'Outside defined BAs'], [(58, 44, 12), 'Outside defined BAs'], [(56, 46, 12), 'Outside defined BAs'], [(56, 48, 12), 'Outside defined BAs'], [(58, 40, 14), 'Outside defined BAs'], [(56, 42, 14), 'Outside defined BAs'], [(54, 44, 14), 'Outside defined BAs'], [(54, 46, 14), 'Outside defined BAs'], [(58, 40, 16), 'Outside defined BAs'], [(56, 42, 16), 'Outside defined BAs'], [(54, 44, 16), 'Outside defined BAs'], [(54, 46, 16), 'Outside defined BAs'], [(58, 40, 18), 'Outside defined BAs'], [(56, 42, 18), 'Outside defined BAs'], [(54, 44, 18), 'Outside defined BAs'], [(56, 44, 18), 'Outside defined BAs'], [(54, 46, 18), 'Outside defined BAs'], [(54, 48, 18), 'Outside defined BAs'], [(56, 42, 20), 'Outside defined BAs'], [(56, 44, 20), 'Outside defined BAs']]
0.17899745306457066;[20, 16, -34];[11033, 13142, 13166, 13188, 15550, 15577, 15601, 15602, 15623, 15624, 15643, 17976, 18009, 18010, 18039, 18040, 18065, 18066, 18089, 20638, 20671, 20672, 20701, 20702, 20727, 20728, 20751, 23382, 23383, 23418, 23451];[(56, 70, 16), (57, 69, 17), (57, 70, 17), (57, 71, 17), (56, 68, 18), (57, 69, 18), (57, 70, 18), (58, 70, 18), (57, 71, 18), (58, 71, 18), (58, 72, 18), (56, 68, 19), (56, 69, 19), (57, 69, 19), (57, 70, 19), (58, 70, 19), (57, 71, 19), (58, 71, 19), (58, 72, 19), (56, 68, 20), (56, 69, 20), (57, 69, 20), (57, 70, 20), (58, 70, 20), (57, 71, 20), (58, 71, 20), (58, 72, 20), (56, 69, 21), (57, 69, 21), (57, 70, 21), (57, 71, 21)];[[(22, 14, -40), 'Outside defined BAs'], [(24, 12, -38), 'Outside defined BAs'], [(24, 14, -38), 'Outside defined BAs'], [(24, 16, -38), 'Outside defined BAs'], [(22, 10, -36), 'Outside defined BAs'], [(24, 12, -36), 'Outside defined BAs'], [(24, 14, -36), 'Outside defined BAs'], [(26, 14, -36), 'Outside defined BAs'], [(24, 16, -36), 'Outside defined BAs'], [(26, 16, -36), 'Outside defined BAs'], [(26, 18, -36), 'Outside defined BAs'], [(22, 10, -34), 'Right-Temporalpole (38)'], [(22, 12, -34), 'Outside defined BAs'], [(24, 12, -34), 'Right-Temporalpole (38)'], [(24, 14, -34), 'Outside defined BAs'], [(26, 14, -34), 'Right-Temporalpole (38)'], [(24, 16, -34), 'Outside defined BAs'], [(26, 16, -34), 'Outside defined BAs'], [(26, 18, -34), 'Outside defined BAs'], [(22, 10, -32), 'Right-Temporalpole (38)'], [(22, 12, -32), 'Outside defined BAs'], [(24, 12, -32), 'Right-Temporalpole (38)'], [(24, 14, -32), 'Outside defined BAs'], [(26, 14, -32), 'Right-Temporalpole (38)'], [(24, 16, -32), 'Outside defined BAs'], [(26, 16, -32), 'Outside defined BAs'], [(26, 18, -32), 'Outside defined BAs'], [(22, 12, -30), 'Outside defined BAs'], [(24, 12, -30), 'Right-Temporalpole (38)'], [(24, 14, -30), 'Outside defined BAs'], [(24, 16, -30), 'Outside defined BAs']]
