Spermanr;Sphere_Centres;Voxel_Indicies;AAL_Coordinates;Talairach_Coordinates
0.21454008957523013;[-50, -84, -24];[21000, 21044, 21045, 21046, 23770, 23812, 23813, 23856, 23857, 23858, 23859, 23906, 23907, 23908, 23909, 23910, 26891, 26892, 26933, 26934, 26935, 26936, 26979, 26980, 26981, 26982, 26983, 27027, 27028, 27029, 27030, 27031, 27076, 27077, 27078, 33488, 33526, 33564];[(21, 21, 21), (19, 22, 21), (20, 22, 21), (21, 22, 21), (22, 20, 22), (21, 21, 22), (22, 21, 22), (19, 22, 22), (20, 22, 22), (21, 22, 22), (22, 22, 22), (18, 23, 22), (19, 23, 22), (20, 23, 22), (21, 23, 22), (22, 23, 22), (22, 20, 23), (23, 20, 23), (20, 21, 23), (21, 21, 23), (22, 21, 23), (23, 21, 23), (19, 22, 23), (20, 22, 23), (21, 22, 23), (22, 22, 23), (23, 22, 23), (18, 23, 23), (19, 23, 23), (20, 23, 23), (21, 23, 23), (22, 23, 23), (19, 24, 23), (20, 24, 23), (21, 24, 23), (23, 20, 25), (23, 21, 25), (23, 22, 25)];[[(-48, -84, -30), 'Outside defined BAs'], [(-52, -82, -30), 'Outside defined BAs'], [(-50, -82, -30), 'Outside defined BAs'], [(-48, -82, -30), 'Outside defined BAs'], [(-46, -86, -28), 'Outside defined BAs'], [(-48, -84, -28), 'Outside defined BAs'], [(-46, -84, -28), 'Outside defined BAs'], [(-52, -82, -28), 'Outside defined BAs'], [(-50, -82, -28), 'Outside defined BAs'], [(-48, -82, -28), 'Outside defined BAs'], [(-46, -82, -28), 'Outside defined BAs'], [(-54, -80, -28), 'Outside defined BAs'], [(-52, -80, -28), 'Outside defined BAs'], [(-50, -80, -28), 'Outside defined BAs'], [(-48, -80, -28), 'Outside defined BAs'], [(-46, -80, -28), 'Outside defined BAs'], [(-46, -86, -26), 'Outside defined BAs'], [(-44, -86, -26), 'Outside defined BAs'], [(-50, -84, -26), 'Outside defined BAs'], [(-48, -84, -26), 'Outside defined BAs'], [(-46, -84, -26), 'Outside defined BAs'], [(-44, -84, -26), 'Outside defined BAs'], [(-52, -82, -26), 'Outside defined BAs'], [(-50, -82, -26), 'Outside defined BAs'], [(-48, -82, -26), 'Outside defined BAs'], [(-46, -82, -26), 'Outside defined BAs'], [(-44, -82, -26), 'Outside defined BAs'], [(-54, -80, -26), 'Outside defined BAs'], [(-52, -80, -26), 'Outside defined BAs'], [(-50, -80, -26), 'Outside defined BAs'], [(-48, -80, -26), 'Outside defined BAs'], [(-46, -80, -26), 'Outside defined BAs'], [(-52, -78, -26), 'Outside defined BAs'], [(-50, -78, -26), 'Outside defined BAs'], [(-48, -78, -26), 'Outside defined BAs'], [(-44, -86, -22), 'Outside defined BAs'], [(-44, -84, -22), 'Outside defined BAs'], [(-44, -82, -22), 'Outside defined BAs']]
0.19201090452602437;[-60, -4, 56];[204239, 206820];[(18, 60, 63), (18, 60, 64)];[[(-54, -6, 54), 'Outside defined BAs'], [(-54, -6, 56), 'Outside defined BAs']]
0.1863392847984301;[0, 6, -24];[39816, 39817, 39875, 39876, 39877];[(43, 67, 26), (47, 67, 26), (43, 68, 26), (44, 68, 26), (47, 68, 26)];[[(-4, 8, -20), 'Outside defined BAs'], [(4, 8, -20), 'Outside defined BAs'], [(-4, 10, -20), 'Outside defined BAs'], [(-2, 10, -20), 'Outside defined BAs'], [(4, 10, -20), 'Outside defined BAs']]
0.18455403220085131;[60, -74, 26];[134449, 134508, 134509, 134568, 134569, 139152, 139209, 139210, 139268, 139269, 139270, 139328, 139329, 139330, 139389, 139390, 139391, 139392, 143907, 143963, 143964, 143965, 144022, 144023, 144024, 144025, 144082, 144083, 144084, 144085, 144144, 144145, 144146, 144147, 144207, 144208, 144209, 148644, 148699, 148700, 148756, 148757, 148758, 148816, 148817, 148876, 148877, 153277, 153332, 153333, 153389, 153390, 153391, 153449, 153450, 153509, 153510, 157849, 157904, 157905, 157961, 157962, 162389];[(74, 25, 46), (74, 26, 46), (75, 26, 46), (74, 27, 46), (75, 27, 46), (73, 24, 47), (73, 25, 47), (74, 25, 47), (73, 26, 47), (74, 26, 47), (75, 26, 47), (73, 27, 47), (74, 27, 47), (75, 27, 47), (73, 28, 47), (74, 28, 47), (75, 28, 47), (76, 28, 47), (73, 24, 48), (72, 25, 48), (73, 25, 48), (74, 25, 48), (72, 26, 48), (73, 26, 48), (74, 26, 48), (75, 26, 48), (72, 27, 48), (73, 27, 48), (74, 27, 48), (75, 27, 48), (73, 28, 48), (74, 28, 48), (75, 28, 48), (76, 28, 48), (74, 29, 48), (75, 29, 48), (76, 29, 48), (72, 25, 49), (72, 26, 49), (73, 26, 49), (72, 27, 49), (73, 27, 49), (74, 27, 49), (73, 28, 49), (74, 28, 49), (74, 29, 49), (75, 29, 49), (72, 25, 50), (72, 26, 50), (73, 26, 50), (72, 27, 50), (73, 27, 50), (74, 27, 50), (73, 28, 50), (74, 28, 50), (74, 29, 50), (75, 29, 50), (73, 26, 51), (73, 27, 51), (74, 27, 51), (73, 28, 51), (74, 28, 51), (74, 27, 52)];[[(58, -76, 20), 'Outside defined BAs'], [(58, -74, 20), 'Outside defined BAs'], [(60, -74, 20), 'Outside defined BAs'], [(58, -72, 20), 'Outside defined BAs'], [(60, -72, 20), 'Outside defined BAs'], [(56, -78, 22), 'Outside defined BAs'], [(56, -76, 22), 'Outside defined BAs'], [(58, -76, 22), 'Outside defined BAs'], [(56, -74, 22), 'Outside defined BAs'], [(58, -74, 22), 'Outside defined BAs'], [(60, -74, 22), 'Outside defined BAs'], [(56, -72, 22), 'Outside defined BAs'], [(58, -72, 22), 'Outside defined BAs'], [(60, -72, 22), 'Outside defined BAs'], [(56, -70, 22), 'Outside defined BAs'], [(58, -70, 22), 'Outside defined BAs'], [(60, -70, 22), 'Outside defined BAs'], [(62, -70, 22), 'Outside defined BAs'], [(56, -78, 24), 'Outside defined BAs'], [(54, -76, 24), 'Outside defined BAs'], [(56, -76, 24), 'Outside defined BAs'], [(58, -76, 24), 'Outside defined BAs'], [(54, -74, 24), 'Outside defined BAs'], [(56, -74, 24), 'Outside defined BAs'], [(58, -74, 24), 'Outside defined BAs'], [(60, -74, 24), 'Outside defined BAs'], [(54, -72, 24), 'Outside defined BAs'], [(56, -72, 24), 'Outside defined BAs'], [(58, -72, 24), 'Outside defined BAs'], [(60, -72, 24), 'Outside defined BAs'], [(56, -70, 24), 'Outside defined BAs'], [(58, -70, 24), 'Outside defined BAs'], [(60, -70, 24), 'Outside defined BAs'], [(62, -70, 24), 'Outside defined BAs'], [(58, -68, 24), 'Outside defined BAs'], [(60, -68, 24), 'Outside defined BAs'], [(62, -68, 24), 'Outside defined BAs'], [(54, -76, 26), 'Outside defined BAs'], [(54, -74, 26), 'Outside defined BAs'], [(56, -74, 26), 'Outside defined BAs'], [(54, -72, 26), 'Outside defined BAs'], [(56, -72, 26), 'Outside defined BAs'], [(58, -72, 26), 'Outside defined BAs'], [(56, -70, 26), 'Outside defined BAs'], [(58, -70, 26), 'Outside defined BAs'], [(58, -68, 26), 'Outside defined BAs'], [(60, -68, 26), 'Outside defined BAs'], [(54, -76, 28), 'Outside defined BAs'], [(54, -74, 28), 'Outside defined BAs'], [(56, -74, 28), 'Outside defined BAs'], [(54, -72, 28), 'Outside defined BAs'], [(56, -72, 28), 'Outside defined BAs'], [(58, -72, 28), 'Outside defined BAs'], [(56, -70, 28), 'Outside defined BAs'], [(58, -70, 28), 'Outside defined BAs'], [(58, -68, 28), 'Outside defined BAs'], [(60, -68, 28), 'Outside defined BAs'], [(56, -74, 30), 'Outside defined BAs'], [(56, -72, 30), 'Outside defined BAs'], [(58, -72, 30), 'Outside defined BAs'], [(56, -70, 30), 'Outside defined BAs'], [(58, -70, 30), 'Outside defined BAs'], [(58, -72, 32), 'Outside defined BAs']]
0.17856154359968285;[-60, -34, -34];[25154, 25213];[(16, 46, 22), (16, 47, 22)];[[(-58, -34, -28), 'Outside defined BAs'], [(-58, -32, -28), 'Outside defined BAs']]
0.17525416512718975;[-60, -64, 46];[183145, 183201];[(17, 32, 57), (17, 33, 57)];[[(-56, -62, 42), 'Outside defined BAs'], [(-56, -60, 42), 'Outside defined BAs']]
0.17211329028503264;[60, 46, 16];[113597, 118621, 118622, 118678, 118679, 118735, 118790, 123595, 123650, 123704, 123757, 128515, 128570, 128624, 128677, 133351, 133405, 133458, 133459, 133511, 133563, 138190, 138244];[(74, 85, 41), (73, 84, 42), (74, 84, 42), (73, 85, 42), (74, 85, 42), (73, 86, 42), (73, 87, 42), (74, 83, 43), (73, 84, 43), (72, 85, 43), (72, 86, 43), (74, 83, 44), (73, 84, 44), (72, 85, 44), (72, 86, 44), (74, 83, 45), (73, 84, 45), (72, 85, 45), (73, 85, 45), (72, 86, 45), (72, 87, 45), (73, 84, 46), (73, 85, 46)];[[(58, 44, 10), 'Outside defined BAs'], [(56, 42, 12), 'Outside defined BAs'], [(58, 42, 12), 'Outside defined BAs'], [(56, 44, 12), 'Outside defined BAs'], [(58, 44, 12), 'Outside defined BAs'], [(56, 46, 12), 'Outside defined BAs'], [(56, 48, 12), 'Outside defined BAs'], [(58, 40, 14), 'Outside defined BAs'], [(56, 42, 14), 'Outside defined BAs'], [(54, 44, 14), 'Outside defined BAs'], [(54, 46, 14), 'Outside defined BAs'], [(58, 40, 16), 'Outside defined BAs'], [(56, 42, 16), 'Outside defined BAs'], [(54, 44, 16), 'Outside defined BAs'], [(54, 46, 16), 'Outside defined BAs'], [(58, 40, 18), 'Outside defined BAs'], [(56, 42, 18), 'Outside defined BAs'], [(54, 44, 18), 'Outside defined BAs'], [(56, 44, 18), 'Outside defined BAs'], [(54, 46, 18), 'Outside defined BAs'], [(54, 48, 18), 'Outside defined BAs'], [(56, 42, 20), 'Outside defined BAs'], [(56, 44, 20), 'Outside defined BAs']]
0.17161864180191655;[-10, -84, 56];[199568, 199569];[(41, 23, 62), (42, 23, 62)];[[(-8, -80, 52), 'Outside defined BAs'], [(-6, -80, 52), 'Outside defined BAs']]
0.17154440034480387;[50, 16, -44];[11020, 11045];[(68, 69, 16), (68, 70, 16)];[[(46, 12, -40), 'Outside defined BAs'], [(46, 14, -40), 'Outside defined BAs']]
0.17132138123265603;[10, -104, 26];[138694, 138695];[(51, 13, 47), (52, 13, 47)];[[(12, -100, 22), 'Outside defined BAs'], [(14, -100, 22), 'Outside defined BAs']]
