Spermanr;Sphere_Centres;Voxel_Indicies;AAL_Coordinates;Talairach_Coordinates
0.21813493462016756;[-60, -64, 46];[183145, 183201];[(17, 32, 57), (17, 33, 57)];[[(-56, -62, 42), 'Outside defined BAs'], [(-56, -60, 42), 'Outside defined BAs']]
0.21201320034193094;[-60, -44, -34];[12242, 14428, 14485, 16855, 16912];[(17, 39, 17), (17, 39, 18), (18, 40, 18), (17, 39, 19), (18, 40, 19)];[[(-56, -48, -38), 'Outside defined BAs'], [(-56, -48, -36), 'Outside defined BAs'], [(-54, -46, -36), 'Outside defined BAs'], [(-56, -48, -34), 'Outside defined BAs'], [(-54, -46, -34), 'Outside defined BAs']]
0.20725125173153894;[-10, -84, 56];[199568, 199569];[(41, 23, 62), (42, 23, 62)];[[(-8, -80, 52), 'Outside defined BAs'], [(-6, -80, 52), 'Outside defined BAs']]
0.18755278934758624;[-20, -104, -24];[33285, 33286, 33287, 40883, 40884];[(34, 14, 25), (35, 14, 25), (36, 14, 25), (35, 12, 27), (36, 12, 27)];[[(-22, -98, -22), 'Outside defined BAs'], [(-20, -98, -22), 'Outside defined BAs'], [(-18, -98, -22), 'Outside defined BAs'], [(-20, -102, -18), 'Outside defined BAs'], [(-18, -102, -18), 'Outside defined BAs']]
0.18348332854172134;[-10, 46, -34];[18161, 18162, 18163, 20823, 20824, 20825, 20834, 20835, 20836, 20837, 20838, 20846, 20847, 20848, 20849, 20850, 20851, 20858, 20859, 20860, 20861, 20862, 20863, 20871, 20872, 20873, 20874, 20875, 20876, 20884, 20885, 20886, 20887, 20888, 20896, 20897, 20898, 23640, 23641, 23642, 23643, 23644, 23652, 23653, 23654, 23655, 23656, 23664, 23665, 23666, 23667, 23668, 23677, 23678, 23679, 23680, 23681, 23690, 23691, 23692, 23693, 23694, 26678, 26679, 26680, 26698, 26699, 26700, 26717, 26718, 26719];[(39, 83, 19), (40, 83, 19), (41, 83, 19), (39, 83, 20), (40, 83, 20), (41, 83, 20), (38, 84, 20), (39, 84, 20), (40, 84, 20), (41, 84, 20), (42, 84, 20), (38, 85, 20), (39, 85, 20), (40, 85, 20), (41, 85, 20), (42, 85, 20), (43, 85, 20), (38, 86, 20), (39, 86, 20), (40, 86, 20), (41, 86, 20), (42, 86, 20), (43, 86, 20), (38, 87, 20), (39, 87, 20), (40, 87, 20), (41, 87, 20), (42, 87, 20), (43, 87, 20), (38, 88, 20), (39, 88, 20), (40, 88, 20), (41, 88, 20), (42, 88, 20), (39, 89, 20), (40, 89, 20), (41, 89, 20), (38, 84, 21), (39, 84, 21), (40, 84, 21), (41, 84, 21), (42, 84, 21), (38, 85, 21), (39, 85, 21), (40, 85, 21), (41, 85, 21), (42, 85, 21), (38, 86, 21), (39, 86, 21), (40, 86, 21), (41, 86, 21), (42, 86, 21), (38, 87, 21), (39, 87, 21), (40, 87, 21), (41, 87, 21), (42, 87, 21), (38, 88, 21), (39, 88, 21), (40, 88, 21), (41, 88, 21), (42, 88, 21), (39, 85, 22), (40, 85, 22), (41, 85, 22), (39, 86, 22), (40, 86, 22), (41, 86, 22), (39, 87, 22), (40, 87, 22), (41, 87, 22)];[[(-12, 40, -34), 'Outside defined BAs'], [(-10, 40, -34), 'Outside defined BAs'], [(-8, 40, -34), 'Outside defined BAs'], [(-12, 40, -32), 'Outside defined BAs'], [(-10, 40, -32), 'Outside defined BAs'], [(-8, 40, -32), 'Outside defined BAs'], [(-14, 42, -32), 'Outside defined BAs'], [(-12, 42, -32), 'Outside defined BAs'], [(-10, 42, -32), 'Outside defined BAs'], [(-8, 42, -32), 'Outside defined BAs'], [(-6, 42, -32), 'Outside defined BAs'], [(-14, 44, -32), 'Outside defined BAs'], [(-12, 44, -32), 'Outside defined BAs'], [(-10, 44, -32), 'Outside defined BAs'], [(-8, 44, -32), 'Outside defined BAs'], [(-6, 44, -32), 'Outside defined BAs'], [(-4, 44, -32), 'Outside defined BAs'], [(-14, 46, -32), 'Outside defined BAs'], [(-12, 46, -32), 'Outside defined BAs'], [(-10, 46, -32), 'Outside defined BAs'], [(-8, 46, -32), 'Outside defined BAs'], [(-6, 46, -32), 'Outside defined BAs'], [(-4, 46, -32), 'Outside defined BAs'], [(-14, 48, -32), 'Outside defined BAs'], [(-12, 48, -32), 'Outside defined BAs'], [(-10, 48, -32), 'Outside defined BAs'], [(-8, 48, -32), 'Outside defined BAs'], [(-6, 48, -32), 'Outside defined BAs'], [(-4, 48, -32), 'Outside defined BAs'], [(-14, 50, -32), 'Outside defined BAs'], [(-12, 50, -32), 'Outside defined BAs'], [(-10, 50, -32), 'Outside defined BAs'], [(-8, 50, -32), 'Outside defined BAs'], [(-6, 50, -32), 'Outside defined BAs'], [(-12, 52, -32), 'Outside defined BAs'], [(-10, 52, -32), 'Outside defined BAs'], [(-8, 52, -32), 'Outside defined BAs'], [(-14, 42, -30), 'Outside defined BAs'], [(-12, 42, -30), 'Outside defined BAs'], [(-10, 42, -30), 'Outside defined BAs'], [(-8, 42, -30), 'Outside defined BAs'], [(-6, 42, -30), 'Outside defined BAs'], [(-14, 44, -30), 'Outside defined BAs'], [(-12, 44, -30), 'Outside defined BAs'], [(-10, 44, -30), 'Outside defined BAs'], [(-8, 44, -30), 'Outside defined BAs'], [(-6, 44, -30), 'Outside defined BAs'], [(-14, 46, -30), 'Outside defined BAs'], [(-12, 46, -30), 'Outside defined BAs'], [(-10, 46, -30), 'Outside defined BAs'], [(-8, 46, -30), 'Outside defined BAs'], [(-6, 46, -30), 'Outside defined BAs'], [(-14, 48, -30), 'Outside defined BAs'], [(-12, 48, -30), 'Outside defined BAs'], [(-10, 48, -30), 'Outside defined BAs'], [(-8, 48, -30), 'Outside defined BAs'], [(-6, 48, -30), 'Outside defined BAs'], [(-14, 50, -30), 'Outside defined BAs'], [(-12, 50, -30), 'Outside defined BAs'], [(-10, 50, -30), 'Outside defined BAs'], [(-8, 50, -30), 'Outside defined BAs'], [(-6, 50, -30), 'Outside defined BAs'], [(-12, 44, -28), 'Outside defined BAs'], [(-10, 44, -28), 'Outside defined BAs'], [(-8, 44, -28), 'Outside defined BAs'], [(-12, 46, -28), 'Outside defined BAs'], [(-10, 46, -28), 'Outside defined BAs'], [(-8, 46, -28), 'Outside defined BAs'], [(-12, 48, -28), 'Outside defined BAs'], [(-10, 48, -28), 'Outside defined BAs'], [(-8, 48, -28), 'Outside defined BAs']]
0.18333523472274904;[20, 66, -24];[36868, 36869, 36870, 36887, 36888, 36889, 36890, 36902, 36903, 36904, 36905, 40864, 40865, 40866, 40867, 40880, 40881, 40882, 45110, 45111, 45112];[(54, 93, 25), (55, 93, 25), (56, 93, 25), (53, 94, 25), (54, 94, 25), (55, 94, 25), (56, 94, 25), (52, 95, 25), (53, 95, 25), (54, 95, 25), (55, 95, 25), (53, 94, 26), (54, 94, 26), (55, 94, 26), (56, 94, 26), (53, 95, 26), (54, 95, 26), (55, 95, 26), (54, 95, 27), (55, 95, 27), (56, 95, 27)];[[(18, 60, -22), 'Outside defined BAs'], [(20, 60, -22), 'Outside defined BAs'], [(22, 60, -22), 'Outside defined BAs'], [(16, 62, -22), 'Outside defined BAs'], [(18, 62, -22), 'Outside defined BAs'], [(20, 62, -22), 'Outside defined BAs'], [(22, 62, -22), 'Outside defined BAs'], [(14, 64, -22), 'Outside defined BAs'], [(16, 64, -22), 'Outside defined BAs'], [(18, 64, -22), 'Outside defined BAs'], [(20, 64, -22), 'Outside defined BAs'], [(16, 62, -20), 'Outside defined BAs'], [(18, 62, -20), 'Outside defined BAs'], [(20, 62, -20), 'Outside defined BAs'], [(22, 62, -20), 'Outside defined BAs'], [(16, 64, -20), 'Outside defined BAs'], [(18, 64, -20), 'Outside defined BAs'], [(20, 64, -20), 'Outside defined BAs'], [(18, 64, -18), 'Outside defined BAs'], [(20, 64, -18), 'Outside defined BAs'], [(22, 64, -18), 'Outside defined BAs']]
0.1802426739268393;[40, -34, -54];[1519, 1554, 1555, 1586, 1587, 2747, 2748, 2780];[(64, 43, 10), (63, 44, 10), (64, 44, 10), (62, 45, 10), (63, 45, 10), (63, 44, 11), (64, 44, 11), (63, 45, 11)];[[(38, -40, -52), 'Outside defined BAs'], [(36, -38, -52), 'Outside defined BAs'], [(38, -38, -52), 'Outside defined BAs'], [(34, -36, -52), 'Outside defined BAs'], [(36, -36, -52), 'Outside defined BAs'], [(36, -38, -50), 'Outside defined BAs'], [(38, -38, -50), 'Outside defined BAs'], [(36, -36, -50), 'Outside defined BAs']]
0.17943588847457714;[-20, 66, 36];[166275, 166276, 166277, 166290];[(35, 94, 52), (36, 94, 52), (37, 94, 52), (37, 95, 52)];[[(-20, 62, 32), 'Outside defined BAs'], [(-18, 62, 32), 'Outside defined BAs'], [(-16, 62, 32), 'Outside defined BAs'], [(-16, 64, 32), 'Outside defined BAs']]
0.16660585628700128;[-30, -14, -44];[10658, 10659];[(28, 58, 16), (29, 58, 16)];[[(-34, -10, -40), 'Outside defined BAs'], [(-32, -10, -40), 'Outside defined BAs']]
0.1660939922971288;[-10, 36, -34];[18129, 18130, 18131, 18132, 18133, 18139, 18140, 18141, 18142, 18143, 18150, 18151, 18152, 18153, 18154, 18161, 18162, 18163, 18164, 20791, 20792, 20793, 20794, 20795, 20801, 20802, 20803, 20804, 20805, 20812, 20813, 20814, 20815, 20816, 20823, 20824, 20825, 20826, 20835, 20836, 20837, 23597, 23598, 23599, 23600, 23607, 23608, 23609, 23610, 23618, 23619, 23620, 23621, 23629, 23630, 23631, 23632, 26578, 26579, 26580, 26598, 26599, 26600, 26618, 26619, 26620];[(39, 80, 19), (40, 80, 19), (41, 80, 19), (42, 80, 19), (43, 80, 19), (39, 81, 19), (40, 81, 19), (41, 81, 19), (42, 81, 19), (43, 81, 19), (39, 82, 19), (40, 82, 19), (41, 82, 19), (42, 82, 19), (43, 82, 19), (39, 83, 19), (40, 83, 19), (41, 83, 19), (42, 83, 19), (39, 80, 20), (40, 80, 20), (41, 80, 20), (42, 80, 20), (43, 80, 20), (39, 81, 20), (40, 81, 20), (41, 81, 20), (42, 81, 20), (43, 81, 20), (39, 82, 20), (40, 82, 20), (41, 82, 20), (42, 82, 20), (43, 82, 20), (39, 83, 20), (40, 83, 20), (41, 83, 20), (42, 83, 20), (39, 84, 20), (40, 84, 20), (41, 84, 20), (39, 80, 21), (40, 80, 21), (41, 80, 21), (42, 80, 21), (39, 81, 21), (40, 81, 21), (41, 81, 21), (42, 81, 21), (39, 82, 21), (40, 82, 21), (41, 82, 21), (42, 82, 21), (39, 83, 21), (40, 83, 21), (41, 83, 21), (42, 83, 21), (39, 80, 22), (40, 80, 22), (41, 80, 22), (39, 81, 22), (40, 81, 22), (41, 81, 22), (39, 82, 22), (40, 82, 22), (41, 82, 22)];[[(-12, 34, -34), 'Outside defined BAs'], [(-10, 34, -34), 'Outside defined BAs'], [(-8, 34, -34), 'Outside defined BAs'], [(-6, 34, -34), 'Outside defined BAs'], [(-4, 34, -34), 'Outside defined BAs'], [(-12, 36, -34), 'Outside defined BAs'], [(-10, 36, -34), 'Outside defined BAs'], [(-8, 36, -34), 'Outside defined BAs'], [(-6, 36, -34), 'Outside defined BAs'], [(-4, 36, -34), 'Outside defined BAs'], [(-12, 38, -34), 'Outside defined BAs'], [(-10, 38, -34), 'Outside defined BAs'], [(-8, 38, -34), 'Outside defined BAs'], [(-6, 38, -34), 'Outside defined BAs'], [(-4, 38, -34), 'Outside defined BAs'], [(-12, 40, -34), 'Outside defined BAs'], [(-10, 40, -34), 'Outside defined BAs'], [(-8, 40, -34), 'Outside defined BAs'], [(-6, 40, -34), 'Outside defined BAs'], [(-12, 34, -32), 'Outside defined BAs'], [(-10, 34, -32), 'Outside defined BAs'], [(-8, 34, -32), 'Outside defined BAs'], [(-6, 34, -32), 'Outside defined BAs'], [(-4, 34, -32), 'Outside defined BAs'], [(-12, 36, -32), 'Outside defined BAs'], [(-10, 36, -32), 'Outside defined BAs'], [(-8, 36, -32), 'Outside defined BAs'], [(-6, 36, -32), 'Outside defined BAs'], [(-4, 36, -32), 'Outside defined BAs'], [(-12, 38, -32), 'Outside defined BAs'], [(-10, 38, -32), 'Outside defined BAs'], [(-8, 38, -32), 'Outside defined BAs'], [(-6, 38, -32), 'Outside defined BAs'], [(-4, 38, -32), 'Outside defined BAs'], [(-12, 40, -32), 'Outside defined BAs'], [(-10, 40, -32), 'Outside defined BAs'], [(-8, 40, -32), 'Outside defined BAs'], [(-6, 40, -32), 'Outside defined BAs'], [(-12, 42, -32), 'Outside defined BAs'], [(-10, 42, -32), 'Outside defined BAs'], [(-8, 42, -32), 'Outside defined BAs'], [(-12, 34, -30), 'Outside defined BAs'], [(-10, 34, -30), 'Outside defined BAs'], [(-8, 34, -30), 'Outside defined BAs'], [(-6, 34, -30), 'Outside defined BAs'], [(-12, 36, -30), 'Outside defined BAs'], [(-10, 36, -30), 'Outside defined BAs'], [(-8, 36, -30), 'Outside defined BAs'], [(-6, 36, -30), 'Outside defined BAs'], [(-12, 38, -30), 'Outside defined BAs'], [(-10, 38, -30), 'Outside defined BAs'], [(-8, 38, -30), 'Outside defined BAs'], [(-6, 38, -30), 'Outside defined BAs'], [(-12, 40, -30), 'Outside defined BAs'], [(-10, 40, -30), 'Outside defined BAs'], [(-8, 40, -30), 'Outside defined BAs'], [(-6, 40, -30), 'Outside defined BAs'], [(-12, 34, -28), 'Outside defined BAs'], [(-10, 34, -28), 'Outside defined BAs'], [(-8, 34, -28), 'Outside defined BAs'], [(-12, 36, -28), 'Outside defined BAs'], [(-10, 36, -28), 'Outside defined BAs'], [(-8, 36, -28), 'Outside defined BAs'], [(-12, 38, -28), 'Outside defined BAs'], [(-10, 38, -28), 'Outside defined BAs'], [(-8, 38, -28), 'Outside defined BAs']]
