Spermanr;Sphere_Centres;Voxel_Indicies;AAL_Coordinates;Talairach_Coordinates
0.25722041062643286;[60, -64, -44];[3308, 3363, 3419, 3420, 3477, 3478, 3535, 4694, 4748, 4749, 4804, 4805, 4806, 4862, 4863, 4864, 4921, 6149, 6208, 6209, 6210, 6268, 6269, 6270, 6271, 6329, 6330, 6331, 6332, 6390, 6391, 6392, 6393, 6452, 6453, 6454, 6513, 6514, 7813, 7872, 7873, 7874, 7932, 7933, 7934, 7935, 7993, 7994, 7995, 7996, 8054, 8055, 8056, 8057, 8116, 8117, 8118, 8177, 8178, 9681, 9682, 9683, 9742, 9743, 9744, 9803, 9804, 9805, 9864, 9865, 9866, 9925, 9926, 9927, 11764, 11765, 11825, 11826, 11886, 11887];[(73, 29, 12), (73, 30, 12), (73, 31, 12), (74, 31, 12), (73, 32, 12), (74, 32, 12), (73, 33, 12), (73, 29, 13), (72, 30, 13), (73, 30, 13), (72, 31, 13), (73, 31, 13), (74, 31, 13), (72, 32, 13), (73, 32, 13), (74, 32, 13), (73, 33, 13), (74, 28, 14), (73, 29, 14), (74, 29, 14), (75, 29, 14), (72, 30, 14), (73, 30, 14), (74, 30, 14), (75, 30, 14), (72, 31, 14), (73, 31, 14), (74, 31, 14), (75, 31, 14), (72, 32, 14), (73, 32, 14), (74, 32, 14), (75, 32, 14), (73, 33, 14), (74, 33, 14), (75, 33, 14), (74, 34, 14), (75, 34, 14), (74, 28, 15), (73, 29, 15), (74, 29, 15), (75, 29, 15), (72, 30, 15), (73, 30, 15), (74, 30, 15), (75, 30, 15), (72, 31, 15), (73, 31, 15), (74, 31, 15), (75, 31, 15), (72, 32, 15), (73, 32, 15), (74, 32, 15), (75, 32, 15), (73, 33, 15), (74, 33, 15), (75, 33, 15), (74, 34, 15), (75, 34, 15), (73, 29, 16), (74, 29, 16), (75, 29, 16), (73, 30, 16), (74, 30, 16), (75, 30, 16), (73, 31, 16), (74, 31, 16), (75, 31, 16), (73, 32, 16), (74, 32, 16), (75, 32, 16), (73, 33, 16), (74, 33, 16), (75, 33, 16), (74, 30, 17), (75, 30, 17), (74, 31, 17), (75, 31, 17), (74, 32, 17), (75, 32, 17)];[[(56, -68, -48), 'Outside defined BAs'], [(56, -66, -48), 'Outside defined BAs'], [(56, -64, -48), 'Outside defined BAs'], [(58, -64, -48), 'Outside defined BAs'], [(56, -62, -48), 'Outside defined BAs'], [(58, -62, -48), 'Outside defined BAs'], [(56, -60, -48), 'Outside defined BAs'], [(56, -68, -46), 'Outside defined BAs'], [(54, -66, -46), 'Outside defined BAs'], [(56, -66, -46), 'Outside defined BAs'], [(54, -64, -46), 'Outside defined BAs'], [(56, -64, -46), 'Outside defined BAs'], [(58, -64, -46), 'Outside defined BAs'], [(54, -62, -46), 'Outside defined BAs'], [(56, -62, -46), 'Outside defined BAs'], [(58, -62, -46), 'Outside defined BAs'], [(56, -60, -46), 'Outside defined BAs'], [(58, -70, -44), 'Outside defined BAs'], [(56, -68, -44), 'Outside defined BAs'], [(58, -68, -44), 'Outside defined BAs'], [(60, -68, -44), 'Outside defined BAs'], [(54, -66, -44), 'Outside defined BAs'], [(56, -66, -44), 'Outside defined BAs'], [(58, -66, -44), 'Outside defined BAs'], [(60, -66, -44), 'Outside defined BAs'], [(54, -64, -44), 'Outside defined BAs'], [(56, -64, -44), 'Outside defined BAs'], [(58, -64, -44), 'Outside defined BAs'], [(60, -64, -44), 'Outside defined BAs'], [(54, -62, -44), 'Outside defined BAs'], [(56, -62, -44), 'Outside defined BAs'], [(58, -62, -44), 'Outside defined BAs'], [(60, -62, -44), 'Outside defined BAs'], [(56, -60, -44), 'Outside defined BAs'], [(58, -60, -44), 'Outside defined BAs'], [(60, -60, -44), 'Outside defined BAs'], [(58, -58, -44), 'Outside defined BAs'], [(60, -58, -44), 'Outside defined BAs'], [(58, -70, -42), 'Outside defined BAs'], [(56, -68, -42), 'Outside defined BAs'], [(58, -68, -42), 'Outside defined BAs'], [(60, -68, -42), 'Outside defined BAs'], [(54, -66, -42), 'Outside defined BAs'], [(56, -66, -42), 'Outside defined BAs'], [(58, -66, -42), 'Outside defined BAs'], [(60, -66, -42), 'Outside defined BAs'], [(54, -64, -42), 'Outside defined BAs'], [(56, -64, -42), 'Outside defined BAs'], [(58, -64, -42), 'Outside defined BAs'], [(60, -64, -42), 'Outside defined BAs'], [(54, -62, -42), 'Outside defined BAs'], [(56, -62, -42), 'Outside defined BAs'], [(58, -62, -42), 'Outside defined BAs'], [(60, -62, -42), 'Outside defined BAs'], [(56, -60, -42), 'Outside defined BAs'], [(58, -60, -42), 'Outside defined BAs'], [(60, -60, -42), 'Outside defined BAs'], [(58, -58, -42), 'Outside defined BAs'], [(60, -58, -42), 'Outside defined BAs'], [(56, -68, -40), 'Outside defined BAs'], [(58, -68, -40), 'Outside defined BAs'], [(60, -68, -40), 'Outside defined BAs'], [(56, -66, -40), 'Outside defined BAs'], [(58, -66, -40), 'Outside defined BAs'], [(60, -66, -40), 'Outside defined BAs'], [(56, -64, -40), 'Outside defined BAs'], [(58, -64, -40), 'Outside defined BAs'], [(60, -64, -40), 'Outside defined BAs'], [(56, -62, -40), 'Outside defined BAs'], [(58, -62, -40), 'Outside defined BAs'], [(60, -62, -40), 'Outside defined BAs'], [(56, -60, -40), 'Outside defined BAs'], [(58, -60, -40), 'Outside defined BAs'], [(60, -60, -40), 'Outside defined BAs'], [(58, -66, -38), 'Outside defined BAs'], [(60, -66, -38), 'Outside defined BAs'], [(58, -64, -38), 'Outside defined BAs'], [(60, -64, -38), 'Outside defined BAs'], [(58, -62, -38), 'Outside defined BAs'], [(60, -62, -38), 'Outside defined BAs']]
0.2504255647468043;[-30, 56, 46];[182623, 186325];[(31, 90, 56), (32, 89, 57)];[[(-28, 54, 40), 'Outside defined BAs'], [(-26, 52, 42), 'Outside defined BAs']]
0.2378034250565339;[-30, -94, -44];[4245, 4246, 4247, 5679, 5680, 5681, 7342, 7343, 7344, 9065, 9066, 9067, 9068, 9069];[(29, 19, 13), (30, 19, 13), (31, 19, 13), (29, 19, 14), (30, 19, 14), (31, 19, 14), (29, 19, 15), (30, 19, 15), (31, 19, 15), (28, 18, 16), (29, 18, 16), (30, 18, 16), (31, 18, 16), (32, 18, 16)];[[(-32, -88, -46), 'Outside defined BAs'], [(-30, -88, -46), 'Outside defined BAs'], [(-28, -88, -46), 'Outside defined BAs'], [(-32, -88, -44), 'Outside defined BAs'], [(-30, -88, -44), 'Outside defined BAs'], [(-28, -88, -44), 'Outside defined BAs'], [(-32, -88, -42), 'Outside defined BAs'], [(-30, -88, -42), 'Outside defined BAs'], [(-28, -88, -42), 'Outside defined BAs'], [(-34, -90, -40), 'Outside defined BAs'], [(-32, -90, -40), 'Outside defined BAs'], [(-30, -90, -40), 'Outside defined BAs'], [(-28, -90, -40), 'Outside defined BAs'], [(-26, -90, -40), 'Outside defined BAs']]
0.23654886867484073;[-60, -64, 46];[183145, 183201];[(17, 32, 57), (17, 33, 57)];[[(-56, -62, 42), 'Outside defined BAs'], [(-56, -60, 42), 'Outside defined BAs']]
0.23537900796093164;[30, -104, -14];[40924, 40925, 40926, 45143, 45169, 45170, 45171, 45201, 45202, 45203, 49502, 49529, 49530, 49531, 49532, 49562, 49563, 49564, 54065, 54066, 54067, 54096, 54097, 54098, 54099, 54131, 54132, 54133, 58853, 58854, 58883, 58884, 58885, 58886, 63761];[(58, 13, 27), (59, 13, 27), (60, 13, 27), (57, 12, 28), (58, 13, 28), (59, 13, 28), (60, 13, 28), (59, 14, 28), (60, 14, 28), (61, 14, 28), (57, 12, 29), (58, 13, 29), (59, 13, 29), (60, 13, 29), (61, 13, 29), (59, 14, 29), (60, 14, 29), (61, 14, 29), (57, 12, 30), (58, 12, 30), (59, 12, 30), (58, 13, 30), (59, 13, 30), (60, 13, 30), (61, 13, 30), (59, 14, 30), (60, 14, 30), (61, 14, 30), (58, 12, 31), (59, 12, 31), (58, 13, 31), (59, 13, 31), (60, 13, 31), (61, 13, 31), (59, 12, 32)];[[(26, -100, -18), 'Outside defined BAs'], [(28, -100, -18), 'Outside defined BAs'], [(30, -100, -18), 'Outside defined BAs'], [(24, -102, -16), 'Outside defined BAs'], [(26, -100, -16), 'Outside defined BAs'], [(28, -100, -16), 'Outside defined BAs'], [(30, -100, -16), 'Outside defined BAs'], [(28, -98, -16), 'Outside defined BAs'], [(30, -98, -16), 'Outside defined BAs'], [(32, -98, -16), 'Outside defined BAs'], [(24, -102, -14), 'Outside defined BAs'], [(26, -100, -14), 'Outside defined BAs'], [(28, -100, -14), 'Outside defined BAs'], [(30, -100, -14), 'Outside defined BAs'], [(32, -100, -14), 'Outside defined BAs'], [(28, -98, -14), 'Outside defined BAs'], [(30, -98, -14), 'Outside defined BAs'], [(32, -98, -14), 'Outside defined BAs'], [(24, -102, -12), 'Outside defined BAs'], [(26, -102, -12), 'Outside defined BAs'], [(28, -102, -12), 'Outside defined BAs'], [(26, -100, -12), 'Outside defined BAs'], [(28, -100, -12), 'Outside defined BAs'], [(30, -100, -12), 'Outside defined BAs'], [(32, -100, -12), 'Outside defined BAs'], [(28, -98, -12), 'Outside defined BAs'], [(30, -98, -12), 'Outside defined BAs'], [(32, -98, -12), 'Outside defined BAs'], [(26, -102, -10), 'Outside defined BAs'], [(28, -102, -10), 'Outside defined BAs'], [(26, -100, -10), 'Outside defined BAs'], [(28, -100, -10), 'Outside defined BAs'], [(30, -100, -10), 'Outside defined BAs'], [(32, -100, -10), 'Outside defined BAs'], [(28, -102, -8), 'Outside defined BAs']]
0.2313329573599623;[-70, 6, -14];[48099, 48163, 52426, 52490, 57149, 57215, 57281];[(13, 65, 28), (13, 66, 28), (13, 65, 29), (13, 66, 29), (13, 65, 30), (13, 66, 30), (13, 67, 30)];[[(-64, 4, -16), 'Outside defined BAs'], [(-64, 6, -16), 'Outside defined BAs'], [(-64, 4, -14), 'Outside defined BAs'], [(-64, 6, -14), 'Outside defined BAs'], [(-64, 4, -12), 'Outside defined BAs'], [(-64, 6, -12), 'Outside defined BAs'], [(-64, 8, -12), 'Outside defined BAs']]
0.22285048053958917;[-60, 16, 46];[181688, 181747, 181806, 185393, 185450, 185506, 189018, 189075, 189076, 189131, 189186, 192443, 192500, 192501, 192556];[(16, 70, 56), (16, 71, 56), (16, 72, 56), (17, 69, 57), (17, 70, 57), (17, 71, 57), (17, 69, 58), (17, 70, 58), (18, 70, 58), (18, 71, 58), (18, 72, 58), (17, 69, 59), (17, 70, 59), (18, 70, 59), (18, 71, 59)];[[(-58, 14, 40), 'Outside defined BAs'], [(-58, 16, 40), 'Outside defined BAs'], [(-58, 18, 40), 'Outside defined BAs'], [(-56, 12, 42), 'Outside defined BAs'], [(-56, 14, 42), 'Outside defined BAs'], [(-56, 16, 42), 'Outside defined BAs'], [(-56, 12, 44), 'Outside defined BAs'], [(-56, 14, 44), 'Outside defined BAs'], [(-54, 14, 44), 'Outside defined BAs'], [(-54, 16, 44), 'Outside defined BAs'], [(-54, 18, 44), 'Outside defined BAs'], [(-56, 12, 46), 'Outside defined BAs'], [(-56, 14, 46), 'Outside defined BAs'], [(-54, 14, 46), 'Outside defined BAs'], [(-54, 16, 46), 'Outside defined BAs']]
0.2220425145520789;[20, 16, -34];[11033, 13142, 13166, 13188, 15550, 15577, 15601, 15602, 15623, 15624, 15643, 17976, 18009, 18010, 18039, 18040, 18065, 18066, 18089, 20638, 20671, 20672, 20701, 20702, 20727, 20728, 20751, 23382, 23383, 23418, 23451];[(56, 70, 16), (57, 69, 17), (57, 70, 17), (57, 71, 17), (56, 68, 18), (57, 69, 18), (57, 70, 18), (58, 70, 18), (57, 71, 18), (58, 71, 18), (58, 72, 18), (56, 68, 19), (56, 69, 19), (57, 69, 19), (57, 70, 19), (58, 70, 19), (57, 71, 19), (58, 71, 19), (58, 72, 19), (56, 68, 20), (56, 69, 20), (57, 69, 20), (57, 70, 20), (58, 70, 20), (57, 71, 20), (58, 71, 20), (58, 72, 20), (56, 69, 21), (57, 69, 21), (57, 70, 21), (57, 71, 21)];[[(22, 14, -40), 'Outside defined BAs'], [(24, 12, -38), 'Outside defined BAs'], [(24, 14, -38), 'Outside defined BAs'], [(24, 16, -38), 'Outside defined BAs'], [(22, 10, -36), 'Outside defined BAs'], [(24, 12, -36), 'Outside defined BAs'], [(24, 14, -36), 'Outside defined BAs'], [(26, 14, -36), 'Outside defined BAs'], [(24, 16, -36), 'Outside defined BAs'], [(26, 16, -36), 'Outside defined BAs'], [(26, 18, -36), 'Outside defined BAs'], [(22, 10, -34), 'Right-Temporalpole (38)'], [(22, 12, -34), 'Outside defined BAs'], [(24, 12, -34), 'Right-Temporalpole (38)'], [(24, 14, -34), 'Outside defined BAs'], [(26, 14, -34), 'Right-Temporalpole (38)'], [(24, 16, -34), 'Outside defined BAs'], [(26, 16, -34), 'Outside defined BAs'], [(26, 18, -34), 'Outside defined BAs'], [(22, 10, -32), 'Right-Temporalpole (38)'], [(22, 12, -32), 'Outside defined BAs'], [(24, 12, -32), 'Right-Temporalpole (38)'], [(24, 14, -32), 'Outside defined BAs'], [(26, 14, -32), 'Right-Temporalpole (38)'], [(24, 16, -32), 'Outside defined BAs'], [(26, 16, -32), 'Outside defined BAs'], [(26, 18, -32), 'Outside defined BAs'], [(22, 12, -30), 'Outside defined BAs'], [(24, 12, -30), 'Right-Temporalpole (38)'], [(24, 14, -30), 'Outside defined BAs'], [(24, 16, -30), 'Outside defined BAs']]
0.21552790902464136;[40, -94, -24];[23733, 26887, 26888, 26889, 33369, 33370, 33405, 33406, 33407, 33408, 33444, 33445, 33446, 33447, 33484, 33485, 33486, 36999, 37035, 37036, 37037, 37073, 37074, 37075, 37076, 40997, 41069, 41070];[(63, 18, 22), (64, 19, 23), (65, 19, 23), (66, 19, 23), (62, 16, 25), (63, 16, 25), (62, 17, 25), (63, 17, 25), (64, 17, 25), (65, 17, 25), (63, 18, 25), (64, 18, 25), (65, 18, 25), (66, 18, 25), (64, 19, 25), (65, 19, 25), (66, 19, 25), (63, 16, 26), (63, 17, 26), (64, 17, 26), (65, 17, 26), (63, 18, 26), (64, 18, 26), (65, 18, 26), (66, 18, 26), (64, 15, 27), (64, 17, 27), (65, 17, 27)];[[(36, -90, -28), 'Outside defined BAs'], [(38, -88, -26), 'Outside defined BAs'], [(40, -88, -26), 'Outside defined BAs'], [(42, -88, -26), 'Outside defined BAs'], [(34, -94, -22), 'Outside defined BAs'], [(36, -94, -22), 'Outside defined BAs'], [(34, -92, -22), 'Outside defined BAs'], [(36, -92, -22), 'Outside defined BAs'], [(38, -92, -22), 'Outside defined BAs'], [(40, -92, -22), 'Outside defined BAs'], [(36, -90, -22), 'Outside defined BAs'], [(38, -90, -22), 'Outside defined BAs'], [(40, -90, -22), 'Outside defined BAs'], [(42, -90, -22), 'Outside defined BAs'], [(38, -88, -22), 'Outside defined BAs'], [(40, -88, -22), 'Outside defined BAs'], [(42, -88, -22), 'Outside defined BAs'], [(36, -94, -20), 'Outside defined BAs'], [(36, -92, -20), 'Outside defined BAs'], [(38, -92, -20), 'Outside defined BAs'], [(40, -92, -20), 'Outside defined BAs'], [(36, -90, -20), 'Outside defined BAs'], [(38, -90, -20), 'Outside defined BAs'], [(40, -90, -20), 'Outside defined BAs'], [(42, -90, -20), 'Outside defined BAs'], [(38, -96, -18), 'Outside defined BAs'], [(38, -92, -18), 'Outside defined BAs'], [(40, -92, -18), 'Outside defined BAs']]
0.2057948074423681;[50, -34, -34];[19838, 19839, 25149, 25150, 25151, 25207, 25208, 25209, 25266, 25267, 25268];[(69, 49, 20), (70, 49, 20), (69, 45, 22), (70, 45, 22), (71, 45, 22), (69, 46, 22), (70, 46, 22), (71, 46, 22), (69, 47, 22), (70, 47, 22), (71, 47, 22)];[[(48, -28, -32), 'Outside defined BAs'], [(50, -28, -32), 'Outside defined BAs'], [(48, -36, -28), 'Outside defined BAs'], [(50, -36, -28), 'Outside defined BAs'], [(52, -36, -28), 'Outside defined BAs'], [(48, -34, -28), 'Outside defined BAs'], [(50, -34, -28), 'Outside defined BAs'], [(52, -34, -28), 'Outside defined BAs'], [(48, -32, -28), 'Outside defined BAs'], [(50, -32, -28), 'Outside defined BAs'], [(52, -32, -28), 'Outside defined BAs']]
